"pixel_id","NDVI","Human_Modification","date","area_name","elevation","T_BIOME","Temperature_C","Precipitation_mm"
26,0.725,0.0047385492362082,1990-05-02,"Garden Route National Park",225,NA,12.509408569336,1.30352618219831
27,0.634,0.103396765887737,1990-05-02,"Garden Route National Park",225,NA,15.243783569336,1.43577398779371
28,0.633,0.0244722347706556,1990-05-02,"Garden Route National Park",225,NA,13.859017944336,1.4375025224922
30,0.773,0.0152269508689642,1990-05-02,"Garden Route National Park",225,NA,13.669564819336,1.51619555475691
32,0.711,0.00414894102141261,1990-05-02,"Garden Route National Park",225,NA,13.396127319336,1.39609219553449
34,0.777,0.0344111546874046,1990-05-02,"Garden Route National Park",225,NA,14.743783569336,1.55236067297437
35,0.779,0.0053354175761342,1990-05-02,"Garden Route National Park",225,NA,13.384408569336,1.54312195303419
36,0.778,0.00657066376879811,1990-05-02,"Garden Route National Park",225,NA,13.716439819336,1.48299576761701
37,0.777,0.0149390660226345,1990-05-02,"Garden Route National Park",225,NA,14.743783569336,1.55236067297437
38,0.773,0.00451654708012938,1990-05-02,"Garden Route National Park",225,NA,12.116830444336,1.40200795652845
39,0.773,0.00721712969243526,1990-05-02,"Garden Route National Park",225,NA,13.669564819336,1.51619555475691
0,0.776,0.00455016596242785,1990-06-01,"Garden Route National Park",225,NA,11.0336242675781,2.36475418000737
1,0.619,0.0407549329102039,1990-06-01,"Garden Route National Park",225,NA,9.78167114257815,2.10398385911503
2,0.619,0.0316145271062851,1990-06-01,"Garden Route National Park",225,NA,9.78167114257815,2.10398385911503
3,0.743,0.0446269735693932,1990-06-01,"Garden Route National Park",225,NA,11.0746398925781,2.29920397191563
4,0.776,0.00455319741740822,1990-06-01,"Garden Route National Park",225,NA,11.0336242675781,2.36475418000737
5,0.771,0.00502338493242859,1990-06-01,"Garden Route National Park",225,NA,10.7640930175781,2.45130012422123
6,0.781,0.00831060390919447,1990-06-01,"Garden Route National Park",225,NA,10.7640930175781,2.45130012422123
7,0.816,0.0346299335360527,1990-06-01,"Garden Route National Park",225,NA,13.2719055175781,3.08944235234776
8,0.738,0.00499211670830845,1990-06-01,"Garden Route National Park",225,NA,13.1586242675781,2.98237750916996
10,0.614,0.00451926980167627,1990-06-01,"Garden Route National Park",225,NA,11.3832336425781,2.5477851429514
11,0.715,0.00663358252495527,1990-06-01,"Garden Route National Park",225,NA,9.83440551757815,2.07745979218998
12,0.715,0.0247415006160736,1990-06-01,"Garden Route National Park",225,NA,12.9476867675781,3.29896757989445
13,0.715,0.00469606183469295,1990-06-01,"Garden Route National Park",225,NA,11.5238586425781,2.47919509797612
14,0.676,0.00449166586622595,1990-06-01,"Garden Route National Park",225,NA,11.3832336425781,2.5477851429514
17,0.751,0.00582334026694297,1990-06-01,"Garden Route National Park",225,NA,10.7640930175781,2.45130012422123
19,0.828,0.0120475627481937,1990-06-01,"Garden Route National Park",225,NA,12.5492492675781,2.91678259759465
20,0.776,0.031460378319025,1990-06-01,"Garden Route National Park",225,NA,11.0336242675781,2.36475418000737
22,0.816,0.0248734205961227,1990-06-01,"Garden Route National Park",225,NA,13.2719055175781,3.08944235234776
23,0.828,0.0205586738884449,1990-06-01,"Garden Route National Park",225,NA,10.9476867675781,2.44937787442723
26,0.715,0.0047385492362082,1990-06-01,"Garden Route National Park",225,NA,9.83440551757815,2.07745979218998
27,0.643,0.103396765887737,1990-06-01,"Garden Route National Park",225,NA,12.9808898925781,2.38858113675633
28,0.614,0.0244722347706556,1990-06-01,"Garden Route National Park",225,NA,11.3832336425781,2.5477851429514
30,0.776,0.0152269508689642,1990-06-01,"Garden Route National Park",225,NA,11.0336242675781,2.36475418000737
32,0.699,0.00414894102141261,1990-06-01,"Garden Route National Park",225,NA,10.9359680175781,2.68274495988408
34,0.751,0.0344111546874046,1990-06-01,"Garden Route National Park",225,NA,12.4301086425781,2.8643305101923
35,0.777,0.0053354175761342,1990-06-01,"Garden Route National Park",225,NA,10.7640930175781,2.45130012422123
36,0.743,0.00657066376879811,1990-06-01,"Garden Route National Park",225,NA,11.0746398925781,2.29920397191563
37,0.751,0.0149390660226345,1990-06-01,"Garden Route National Park",225,NA,12.4301086425781,2.8643305101923
38,0.776,0.00451654708012938,1990-06-01,"Garden Route National Park",225,NA,9.30901489257815,2.11361000924626
39,0.776,0.00721712969243526,1990-06-01,"Garden Route National Park",225,NA,11.0336242675781,2.36475418000737
0,0.764,0.00455016596242785,1990-06-02,"Garden Route National Park",225,NA,11.0336242675781,2.36475418000737
1,0.594,0.0407549329102039,1990-06-02,"Garden Route National Park",225,NA,9.78167114257815,2.10398385911503
2,0.594,0.0316145271062851,1990-06-02,"Garden Route National Park",225,NA,9.78167114257815,2.10398385911503
3,0.734,0.0446269735693932,1990-06-02,"Garden Route National Park",225,NA,11.0746398925781,2.29920397191563
4,0.764,0.00455319741740822,1990-06-02,"Garden Route National Park",225,NA,11.0336242675781,2.36475418000737
5,0.736,0.00502338493242859,1990-06-02,"Garden Route National Park",225,NA,10.7640930175781,2.45130012422123
6,0.78,0.00831060390919447,1990-06-02,"Garden Route National Park",225,NA,10.7640930175781,2.45130012422123
7,0.783,0.0346299335360527,1990-06-02,"Garden Route National Park",225,NA,13.2719055175781,3.08944235234776
8,0.75,0.00499211670830845,1990-06-02,"Garden Route National Park",225,NA,13.1586242675781,2.98237750916996
10,0.625,0.00451926980167627,1990-06-02,"Garden Route National Park",225,NA,11.3832336425781,2.5477851429514
11,0.706,0.00663358252495527,1990-06-02,"Garden Route National Park",225,NA,9.83440551757815,2.07745979218998
12,0.644,0.0247415006160736,1990-06-02,"Garden Route National Park",225,NA,12.9476867675781,3.29896757989445
13,0.706,0.00469606183469295,1990-06-02,"Garden Route National Park",225,NA,11.5238586425781,2.47919509797612
14,0.632,0.00449166586622595,1990-06-02,"Garden Route National Park",225,NA,11.3832336425781,2.5477851429514
17,0.799,0.00582334026694297,1990-06-02,"Garden Route National Park",225,NA,10.7640930175781,2.45130012422123
19,0.79,0.0120475627481937,1990-06-02,"Garden Route National Park",225,NA,12.5492492675781,2.91678259759465
20,0.764,0.031460378319025,1990-06-02,"Garden Route National Park",225,NA,11.0336242675781,2.36475418000737
22,0.783,0.0248734205961227,1990-06-02,"Garden Route National Park",225,NA,13.2719055175781,3.08944235234776
23,0.79,0.0205586738884449,1990-06-02,"Garden Route National Park",225,NA,10.9476867675781,2.44937787442723
26,0.706,0.0047385492362082,1990-06-02,"Garden Route National Park",225,NA,9.83440551757815,2.07745979218998
27,0.623,0.103396765887737,1990-06-02,"Garden Route National Park",225,NA,12.9808898925781,2.38858113675633
28,0.625,0.0244722347706556,1990-06-02,"Garden Route National Park",225,NA,11.3832336425781,2.5477851429514
30,0.764,0.0152269508689642,1990-06-02,"Garden Route National Park",225,NA,11.0336242675781,2.36475418000737
32,0.624,0.00414894102141261,1990-06-02,"Garden Route National Park",225,NA,10.9359680175781,2.68274495988408
34,0.799,0.0344111546874046,1990-06-02,"Garden Route National Park",225,NA,12.4301086425781,2.8643305101923
35,0.779,0.0053354175761342,1990-06-02,"Garden Route National Park",225,NA,10.7640930175781,2.45130012422123
36,0.734,0.00657066376879811,1990-06-02,"Garden Route National Park",225,NA,11.0746398925781,2.29920397191563
37,0.799,0.0149390660226345,1990-06-02,"Garden Route National Park",225,NA,12.4301086425781,2.8643305101923
38,0.764,0.00451654708012938,1990-06-02,"Garden Route National Park",225,NA,9.30901489257815,2.11361000924626
39,0.764,0.00721712969243526,1990-06-02,"Garden Route National Park",225,NA,11.0336242675781,2.36475418000737
0,0.758,0.00455016596242785,1990-07-01,"Garden Route National Park",225,NA,11.3273254394531,0.513606205913675
1,0.586,0.0407549329102039,1990-07-01,"Garden Route National Park",225,NA,10.0538879394531,0.419557527038705
2,0.586,0.0316145271062851,1990-07-01,"Garden Route National Park",225,NA,10.0538879394531,0.419557527038705
3,0.748,0.0446269735693932,1990-07-01,"Garden Route National Park",225,NA,11.4230285644531,0.506952837440622
4,0.758,0.00455319741740822,1990-07-01,"Garden Route National Park",225,NA,11.3273254394531,0.513606205913675
5,0.783,0.00502338493242859,1990-07-01,"Garden Route National Park",225,NA,10.9699035644531,0.512034133407724
6,0.781,0.00831060390919447,1990-07-01,"Garden Route National Park",225,NA,10.9699035644531,0.512034133407724
7,0.685,0.0346299335360527,1990-07-01,"Garden Route National Park",225,NA,13.6046691894531,0.577673748466623
8,0.72,0.00499211670830845,1990-07-01,"Garden Route National Park",225,NA,13.5128723144531,0.558771625492227
10,0.632,0.00451926980167627,1990-07-01,"Garden Route National Park",225,NA,11.6945129394531,0.496924355957162
11,0.687,0.00663358252495527,1990-07-01,"Garden Route National Park",225,NA,10.1456848144531,0.403330162498605
12,0.721,0.0247415006160736,1990-07-01,"Garden Route National Park",225,NA,13.2921691894531,0.618227258655679
13,0.687,0.00469606183469295,1990-07-01,"Garden Route National Park",225,NA,11.8253723144531,0.480518177482736
14,0.667,0.00449166586622595,1990-07-01,"Garden Route National Park",225,NA,11.6945129394531,0.496924355957162
17,0.801,0.00582334026694297,1990-07-01,"Garden Route National Park",225,NA,10.9699035644531,0.512034133407724
19,0.831,0.0120475627481937,1990-07-01,"Garden Route National Park",225,NA,12.7824035644531,0.581503346893442
20,0.758,0.031460378319025,1990-07-01,"Garden Route National Park",225,NA,11.3273254394531,0.513606205913675
22,0.685,0.0248734205961227,1990-07-01,"Garden Route National Park",225,NA,13.6046691894531,0.577673748466623
23,0.831,0.0205586738884449,1990-07-01,"Garden Route National Park",225,NA,11.2257629394531,0.496358111831796
26,0.687,0.0047385492362082,1990-07-01,"Garden Route National Park",225,NA,10.1456848144531,0.403330162498605
27,0.636,0.103396765887737,1990-07-01,"Garden Route National Park",225,NA,13.3292785644531,0.546344057056558
28,0.632,0.0244722347706556,1990-07-01,"Garden Route National Park",225,NA,11.6945129394531,0.496924355957162
30,0.758,0.0152269508689642,1990-07-01,"Garden Route National Park",225,NA,11.3273254394531,0.513606205913675
32,0.679,0.00414894102141261,1990-07-01,"Garden Route National Park",225,NA,11.2081848144531,0.52313549849714
34,0.801,0.0344111546874046,1990-07-01,"Garden Route National Park",225,NA,12.6476379394531,0.593968168232095
35,0.766,0.0053354175761342,1990-07-01,"Garden Route National Park",225,NA,10.9699035644531,0.512034133407724
36,0.748,0.00657066376879811,1990-07-01,"Garden Route National Park",225,NA,11.4230285644531,0.506952837440622
37,0.801,0.0149390660226345,1990-07-01,"Garden Route National Park",225,NA,12.6476379394531,0.593968168232095
38,0.758,0.00451654708012938,1990-07-01,"Garden Route National Park",225,NA,9.30388793945315,0.431567862960947
39,0.758,0.00721712969243526,1990-07-01,"Garden Route National Park",225,NA,11.3273254394531,0.513606205913675
0,0.744,0.00455016596242785,1990-07-02,"Garden Route National Park",225,NA,11.3273254394531,0.513606205913675
1,0.572,0.0407549329102039,1990-07-02,"Garden Route National Park",225,NA,10.0538879394531,0.419557527038705
2,0.572,0.0316145271062851,1990-07-02,"Garden Route National Park",225,NA,10.0538879394531,0.419557527038705
3,0.728,0.0446269735693932,1990-07-02,"Garden Route National Park",225,NA,11.4230285644531,0.506952837440622
4,0.744,0.00455319741740822,1990-07-02,"Garden Route National Park",225,NA,11.3273254394531,0.513606205913675
5,0.767,0.00502338493242859,1990-07-02,"Garden Route National Park",225,NA,10.9699035644531,0.512034133407724
6,0.802,0.00831060390919447,1990-07-02,"Garden Route National Park",225,NA,10.9699035644531,0.512034133407724
7,0.839,0.0346299335360527,1990-07-02,"Garden Route National Park",225,NA,13.6046691894531,0.577673748466623
8,0.697,0.00499211670830845,1990-07-02,"Garden Route National Park",225,NA,13.5128723144531,0.558771625492227
10,0.664,0.00451926980167627,1990-07-02,"Garden Route National Park",225,NA,11.6945129394531,0.496924355957162
11,0.7,0.00663358252495527,1990-07-02,"Garden Route National Park",225,NA,10.1456848144531,0.403330162498605
12,0.725,0.0247415006160736,1990-07-02,"Garden Route National Park",225,NA,13.2921691894531,0.618227258655679
13,0.7,0.00469606183469295,1990-07-02,"Garden Route National Park",225,NA,11.8253723144531,0.480518177482736
14,0.656,0.00449166586622595,1990-07-02,"Garden Route National Park",225,NA,11.6945129394531,0.496924355957162
17,0.703,0.00582334026694297,1990-07-02,"Garden Route National Park",225,NA,10.9699035644531,0.512034133407724
19,0.813,0.0120475627481937,1990-07-02,"Garden Route National Park",225,NA,12.7824035644531,0.581503346893442
20,0.744,0.031460378319025,1990-07-02,"Garden Route National Park",225,NA,11.3273254394531,0.513606205913675
22,0.839,0.0248734205961227,1990-07-02,"Garden Route National Park",225,NA,13.6046691894531,0.577673748466623
23,0.813,0.0205586738884449,1990-07-02,"Garden Route National Park",225,NA,11.2257629394531,0.496358111831796
26,0.7,0.0047385492362082,1990-07-02,"Garden Route National Park",225,NA,10.1456848144531,0.403330162498605
27,0.606,0.103396765887737,1990-07-02,"Garden Route National Park",225,NA,13.3292785644531,0.546344057056558
28,0.664,0.0244722347706556,1990-07-02,"Garden Route National Park",225,NA,11.6945129394531,0.496924355957162
30,0.744,0.0152269508689642,1990-07-02,"Garden Route National Park",225,NA,11.3273254394531,0.513606205913675
32,0.713,0.00414894102141261,1990-07-02,"Garden Route National Park",225,NA,11.2081848144531,0.52313549849714
34,0.703,0.0344111546874046,1990-07-02,"Garden Route National Park",225,NA,12.6476379394531,0.593968168232095
35,0.808,0.0053354175761342,1990-07-02,"Garden Route National Park",225,NA,10.9699035644531,0.512034133407724
36,0.728,0.00657066376879811,1990-07-02,"Garden Route National Park",225,NA,11.4230285644531,0.506952837440622
37,0.703,0.0149390660226345,1990-07-02,"Garden Route National Park",225,NA,12.6476379394531,0.593968168232095
38,0.744,0.00451654708012938,1990-07-02,"Garden Route National Park",225,NA,9.30388793945315,0.431567862960947
39,0.744,0.00721712969243526,1990-07-02,"Garden Route National Park",225,NA,11.3273254394531,0.513606205913675
0,0.704,0.00455016596242785,1990-08-01,"Garden Route National Park",225,NA,12.0442291259766,1.46065027468012
1,0.541,0.0407549329102039,1990-08-01,"Garden Route National Park",225,NA,11.0579010009766,1.42562509529398
2,0.541,0.0316145271062851,1990-08-01,"Garden Route National Park",225,NA,11.0579010009766,1.42562509529398
3,0.676,0.0446269735693932,1990-08-01,"Garden Route National Park",225,NA,12.1164947509766,1.40283376924799
4,0.704,0.00455319741740822,1990-08-01,"Garden Route National Park",225,NA,12.0442291259766,1.46065027468012
5,0.716,0.00502338493242859,1990-08-01,"Garden Route National Park",225,NA,11.7512603759766,1.53701872579859
6,0.75,0.00831060390919447,1990-08-01,"Garden Route National Park",225,NA,11.7512603759766,1.53701872579859
7,0.767,0.0346299335360527,1990-08-01,"Garden Route National Park",225,NA,13.8196197509766,1.77179397098826
8,0.683,0.00499211670830845,1990-08-01,"Garden Route National Park",225,NA,13.7512603759766,1.70873225681589
10,0.594,0.00451926980167627,1990-08-01,"Garden Route National Park",225,NA,12.2707916259766,1.60998971216486
11,0.627,0.00663358252495527,1990-08-01,"Garden Route National Park",225,NA,11.0344635009766,1.38105572216318
12,0.717,0.0247415006160736,1990-08-01,"Garden Route National Park",225,NA,13.5129791259766,1.88895435087488
13,0.627,0.00469606183469295,1990-08-01,"Garden Route National Park",225,NA,12.3918853759766,1.55471385471628
14,0.602,0.00449166586622595,1990-08-01,"Garden Route National Park",225,NA,12.2707916259766,1.60998971216486
17,0.715,0.00582334026694297,1990-08-01,"Garden Route National Park",225,NA,11.7512603759766,1.53701872579859
19,0.781,0.0120475627481937,1990-08-01,"Garden Route National Park",225,NA,13.1282135009766,1.64463491194056
20,0.704,0.031460378319025,1990-08-01,"Garden Route National Park",225,NA,12.0442291259766,1.46065027468012
22,0.767,0.0248734205961227,1990-08-01,"Garden Route National Park",225,NA,13.8196197509766,1.77179397098826
23,0.781,0.0205586738884449,1990-08-01,"Garden Route National Park",225,NA,11.9153228759766,1.53356910698221
26,0.627,0.0047385492362082,1990-08-01,"Garden Route National Park",225,NA,11.0344635009766,1.38105572216318
27,0.587,0.103396765887737,1990-08-01,"Garden Route National Park",225,NA,13.5930572509766,1.37118370287226
28,0.594,0.0244722347706556,1990-08-01,"Garden Route National Park",225,NA,12.2707916259766,1.60998971216486
30,0.704,0.0152269508689642,1990-08-01,"Garden Route National Park",225,NA,12.0442291259766,1.46065027468012
32,0.619,0.00414894102141261,1990-08-01,"Garden Route National Park",225,NA,11.8313385009766,1.71085567228602
34,0.715,0.0344111546874046,1990-08-01,"Garden Route National Park",225,NA,13.0422760009766,1.60861880533503
35,0.748,0.0053354175761342,1990-08-01,"Garden Route National Park",225,NA,11.7512603759766,1.53701872579859
36,0.676,0.00657066376879811,1990-08-01,"Garden Route National Park",225,NA,12.1164947509766,1.40283376924799
37,0.715,0.0149390660226345,1990-08-01,"Garden Route National Park",225,NA,13.0422760009766,1.60861880533503
38,0.704,0.00451654708012938,1990-08-01,"Garden Route National Park",225,NA,10.5657135009766,1.31365031950281
39,0.704,0.00721712969243526,1990-08-01,"Garden Route National Park",225,NA,12.0442291259766,1.46065027468012
0,0.673,0.00455016596242785,1990-08-02,"Garden Route National Park",225,NA,12.0442291259766,1.46065027468012
1,0.521,0.0407549329102039,1990-08-02,"Garden Route National Park",225,NA,11.0579010009766,1.42562509529398
2,0.521,0.0316145271062851,1990-08-02,"Garden Route National Park",225,NA,11.0579010009766,1.42562509529398
3,0.654,0.0446269735693932,1990-08-02,"Garden Route National Park",225,NA,12.1164947509766,1.40283376924799
4,0.673,0.00455319741740822,1990-08-02,"Garden Route National Park",225,NA,12.0442291259766,1.46065027468012
5,0.701,0.00502338493242859,1990-08-02,"Garden Route National Park",225,NA,11.7512603759766,1.53701872579859
6,0.82,0.00831060390919447,1990-08-02,"Garden Route National Park",225,NA,11.7512603759766,1.53701872579859
7,0.76,0.0346299335360527,1990-08-02,"Garden Route National Park",225,NA,13.8196197509766,1.77179397098826
8,0.688,0.00499211670830845,1990-08-02,"Garden Route National Park",225,NA,13.7512603759766,1.70873225681589
10,0.539,0.00451926980167627,1990-08-02,"Garden Route National Park",225,NA,12.2707916259766,1.60998971216486
11,0.577,0.00663358252495527,1990-08-02,"Garden Route National Park",225,NA,11.0344635009766,1.38105572216318
12,0.678,0.0247415006160736,1990-08-02,"Garden Route National Park",225,NA,13.5129791259766,1.88895435087488
13,0.577,0.00469606183469295,1990-08-02,"Garden Route National Park",225,NA,12.3918853759766,1.55471385471628
14,0.582,0.00449166586622595,1990-08-02,"Garden Route National Park",225,NA,12.2707916259766,1.60998971216486
17,0.706,0.00582334026694297,1990-08-02,"Garden Route National Park",225,NA,11.7512603759766,1.53701872579859
19,0.764,0.0120475627481937,1990-08-02,"Garden Route National Park",225,NA,13.1282135009766,1.64463491194056
20,0.673,0.031460378319025,1990-08-02,"Garden Route National Park",225,NA,12.0442291259766,1.46065027468012
22,0.76,0.0248734205961227,1990-08-02,"Garden Route National Park",225,NA,13.8196197509766,1.77179397098826
23,0.764,0.0205586738884449,1990-08-02,"Garden Route National Park",225,NA,11.9153228759766,1.53356910698221
26,0.577,0.0047385492362082,1990-08-02,"Garden Route National Park",225,NA,11.0344635009766,1.38105572216318
27,0.592,0.103396765887737,1990-08-02,"Garden Route National Park",225,NA,13.5930572509766,1.37118370287226
28,0.539,0.0244722347706556,1990-08-02,"Garden Route National Park",225,NA,12.2707916259766,1.60998971216486
30,0.673,0.0152269508689642,1990-08-02,"Garden Route National Park",225,NA,12.0442291259766,1.46065027468012
32,0.57,0.00414894102141261,1990-08-02,"Garden Route National Park",225,NA,11.8313385009766,1.71085567228602
34,0.706,0.0344111546874046,1990-08-02,"Garden Route National Park",225,NA,13.0422760009766,1.60861880533503
35,0.698,0.0053354175761342,1990-08-02,"Garden Route National Park",225,NA,11.7512603759766,1.53701872579859
36,0.654,0.00657066376879811,1990-08-02,"Garden Route National Park",225,NA,12.1164947509766,1.40283376924799
37,0.706,0.0149390660226345,1990-08-02,"Garden Route National Park",225,NA,13.0422760009766,1.60861880533503
38,0.673,0.00451654708012938,1990-08-02,"Garden Route National Park",225,NA,10.5657135009766,1.31365031950281
39,0.673,0.00721712969243526,1990-08-02,"Garden Route National Park",225,NA,12.0442291259766,1.46065027468012
0,0.709,0.00455016596242785,1990-09-01,"Garden Route National Park",225,NA,13.8313537597656,1.06255198301142
1,0.53,0.0407549329102039,1990-09-01,"Garden Route National Park",225,NA,13.0383850097656,0.929901846063785
2,0.53,0.0316145271062851,1990-09-01,"Garden Route National Park",225,NA,13.0383850097656,0.929901846063785
3,0.703,0.0446269735693932,1990-09-01,"Garden Route National Park",225,NA,13.9114318847656,1.05642015518015
4,0.709,0.00455319741740822,1990-09-01,"Garden Route National Park",225,NA,13.8313537597656,1.06255198301142
5,0.745,0.00502338493242859,1990-09-01,"Garden Route National Park",225,NA,13.5618225097656,1.07097113908594
6,0.747,0.00831060390919447,1990-09-01,"Garden Route National Park",225,NA,13.5618225097656,1.07097113908594
7,0.762,0.0346299335360527,1990-09-01,"Garden Route National Park",225,NA,14.8958068847656,1.13167101920908
8,0.713,0.00499211670830845,1990-09-01,"Garden Route National Park",225,NA,14.8215881347656,1.10960985006159
10,0.602,0.00451926980167627,1990-09-01,"Garden Route National Park",225,NA,13.8684631347656,1.0449239093191
11,0.684,0.00663358252495527,1990-09-01,"Garden Route National Park",225,NA,13.0051818847656,0.956008680475406
12,0.669,0.0247415006160736,1990-09-01,"Garden Route National Park",225,NA,14.6731506347656,1.16586918414896
13,0.684,0.00469606183469295,1990-09-01,"Garden Route National Park",225,NA,13.9407287597656,1.05795497478312
14,0.615,0.00449166586622595,1990-09-01,"Garden Route National Park",225,NA,13.8684631347656,1.0449239093191
17,0.746,0.00582334026694297,1990-09-01,"Garden Route National Park",225,NA,13.5618225097656,1.07097113908594
19,0.803,0.0120475627481937,1990-09-01,"Garden Route National Park",225,NA,14.3567443847656,1.05882669271296
20,0.709,0.031460378319025,1990-09-01,"Garden Route National Park",225,NA,13.8313537597656,1.06255198301142
22,0.762,0.0248734205961227,1990-09-01,"Garden Route National Park",225,NA,14.8958068847656,1.13167101920908
23,0.803,0.0205586738884449,1990-09-01,"Garden Route National Park",225,NA,13.5950256347656,1.06850499690836
26,0.684,0.0047385492362082,1990-09-01,"Garden Route National Park",225,NA,13.0051818847656,0.956008680475406
27,0.628,0.103396765887737,1990-09-01,"Garden Route National Park",225,NA,14.8254943847656,1.03721255840128
28,0.602,0.0244722347706556,1990-09-01,"Garden Route National Park",225,NA,13.8684631347656,1.0449239093191
30,0.709,0.0152269508689642,1990-09-01,"Garden Route National Park",225,NA,13.8313537597656,1.06255198301142
32,0.645,0.00414894102141261,1990-09-01,"Garden Route National Park",225,NA,13.5520568847656,1.01232761920755
34,0.746,0.0344111546874046,1990-09-01,"Garden Route National Park",225,NA,14.3098693847656,1.03122229160135
35,0.72,0.0053354175761342,1990-09-01,"Garden Route National Park",225,NA,13.5618225097656,1.07097113908594
36,0.703,0.00657066376879811,1990-09-01,"Garden Route National Park",225,NA,13.9114318847656,1.05642015518015
37,0.746,0.0149390660226345,1990-09-01,"Garden Route National Park",225,NA,14.3098693847656,1.03122229160135
38,0.709,0.00451654708012938,1990-09-01,"Garden Route National Park",225,NA,12.9954162597656,0.960002191675358
39,0.709,0.00721712969243526,1990-09-01,"Garden Route National Park",225,NA,13.8313537597656,1.06255198301142
0,0.688,0.00455016596242785,1990-09-02,"Garden Route National Park",225,NA,13.8313537597656,1.06255198301142
1,0.533,0.0407549329102039,1990-09-02,"Garden Route National Park",225,NA,13.0383850097656,0.929901846063785
2,0.533,0.0316145271062851,1990-09-02,"Garden Route National Park",225,NA,13.0383850097656,0.929901846063785
3,0.689,0.0446269735693932,1990-09-02,"Garden Route National Park",225,NA,13.9114318847656,1.05642015518015
4,0.688,0.00455319741740822,1990-09-02,"Garden Route National Park",225,NA,13.8313537597656,1.06255198301142
5,0.747,0.00502338493242859,1990-09-02,"Garden Route National Park",225,NA,13.5618225097656,1.07097113908594
6,0.821,0.00831060390919447,1990-09-02,"Garden Route National Park",225,NA,13.5618225097656,1.07097113908594
7,0.742,0.0346299335360527,1990-09-02,"Garden Route National Park",225,NA,14.8958068847656,1.13167101920908
8,0.649,0.00499211670830845,1990-09-02,"Garden Route National Park",225,NA,14.8215881347656,1.10960985006159
10,0.588,0.00451926980167627,1990-09-02,"Garden Route National Park",225,NA,13.8684631347656,1.0449239093191
11,0.61,0.00663358252495527,1990-09-02,"Garden Route National Park",225,NA,13.0051818847656,0.956008680475406
12,0.668,0.0247415006160736,1990-09-02,"Garden Route National Park",225,NA,14.6731506347656,1.16586918414896
13,0.61,0.00469606183469295,1990-09-02,"Garden Route National Park",225,NA,13.9407287597656,1.05795497478312
14,0.627,0.00449166586622595,1990-09-02,"Garden Route National Park",225,NA,13.8684631347656,1.0449239093191
17,0.718,0.00582334026694297,1990-09-02,"Garden Route National Park",225,NA,13.5618225097656,1.07097113908594
19,0.768,0.0120475627481937,1990-09-02,"Garden Route National Park",225,NA,14.3567443847656,1.05882669271296
20,0.688,0.031460378319025,1990-09-02,"Garden Route National Park",225,NA,13.8313537597656,1.06255198301142
22,0.742,0.0248734205961227,1990-09-02,"Garden Route National Park",225,NA,14.8958068847656,1.13167101920908
23,0.768,0.0205586738884449,1990-09-02,"Garden Route National Park",225,NA,13.5950256347656,1.06850499690836
26,0.61,0.0047385492362082,1990-09-02,"Garden Route National Park",225,NA,13.0051818847656,0.956008680475406
27,0.586,0.103396765887737,1990-09-02,"Garden Route National Park",225,NA,14.8254943847656,1.03721255840128
28,0.588,0.0244722347706556,1990-09-02,"Garden Route National Park",225,NA,13.8684631347656,1.0449239093191
30,0.688,0.0152269508689642,1990-09-02,"Garden Route National Park",225,NA,13.8313537597656,1.06255198301142
32,0.594,0.00414894102141261,1990-09-02,"Garden Route National Park",225,NA,13.5520568847656,1.01232761920755
34,0.718,0.0344111546874046,1990-09-02,"Garden Route National Park",225,NA,14.3098693847656,1.03122229160135
35,0.731,0.0053354175761342,1990-09-02,"Garden Route National Park",225,NA,13.5618225097656,1.07097113908594
36,0.689,0.00657066376879811,1990-09-02,"Garden Route National Park",225,NA,13.9114318847656,1.05642015518015
37,0.718,0.0149390660226345,1990-09-02,"Garden Route National Park",225,NA,14.3098693847656,1.03122229160135
38,0.688,0.00451654708012938,1990-09-02,"Garden Route National Park",225,NA,12.9954162597656,0.960002191675358
39,0.688,0.00721712969243526,1990-09-02,"Garden Route National Park",225,NA,13.8313537597656,1.06255198301142
0,0.707,0.00455016596242785,1990-10-01,"Garden Route National Park",225,NA,13.663232421875,2.23965149598371
1,0.525,0.0407549329102039,1990-10-01,"Garden Route National Park",225,NA,12.753076171875,1.93876724915754
2,0.525,0.0316145271062851,1990-10-01,"Garden Route National Park",225,NA,12.753076171875,1.93876724915754
3,0.708,0.0446269735693932,1990-10-01,"Garden Route National Park",225,NA,13.764794921875,2.09706973510038
4,0.707,0.00455319741740822,1990-10-01,"Garden Route National Park",225,NA,13.663232421875,2.23965149598371
5,0.71,0.00502338493242859,1990-10-01,"Garden Route National Park",225,NA,13.374169921875,2.38733690457593
6,0.748,0.00831060390919447,1990-10-01,"Garden Route National Park",225,NA,13.374169921875,2.38733690457593
7,0.717,0.0346299335360527,1990-10-01,"Garden Route National Park",225,NA,14.708154296875,2.31299501137983
8,0.685,0.00499211670830845,1990-10-01,"Garden Route National Park",225,NA,14.626123046875,2.27412533240567
10,0.647,0.00451926980167627,1990-10-01,"Garden Route National Park",225,NA,13.569482421875,2.20773320870649
11,0.687,0.00663358252495527,1990-10-01,"Garden Route National Park",225,NA,12.696435546875,1.95303511100064
12,0.744,0.0247415006160736,1990-10-01,"Garden Route National Park",225,NA,14.426904296875,2.37221967654477
